TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
1,09XX,28,1,1220,1,X,2024,3320176,12871614,22685
1,09XX,28,1,1220,2,X,2024,127071,90008,1489
1,09XX,28,3,1220,1,X,2024,8176656,1399853,99334
1,09XX,28,3,1220,2,X,2024,378234,508626,7041
1,09XX,29,1,1220,2,X,2024,29741,41120,71
1,09XX,29,3,1220,1,X,2024,2839913,6383058,54511
1,09XX,29,3,1220,2,X,2024,1978394,664052,28955
1,09XX,30,1,1220,1,X,2024,1198194,54782,14056
1,09XX,30,1,1220,2,X,2024,1046101,17825,6003
1,09XX,30,3,1220,1,X,2024,41890805,110925,522465
1,09XX,30,3,1220,2,X,2024,2766905,24501,28340
1,09XX,31,1,1220,1,X,2024,5012748,17796700,49631
1,09XX,31,1,1220,2,X,2024,63602,49000,74
1,09XX,31,3,1220,1,X,2024,4722,36720,178
1,09XX,32,1,1220,2,X,2024,157894,16600,217
1,09XX,32,3,1220,1,X,2024,224767,54062,3066
1,09XX,32,3,1220,2,X,2024,172515,4319,2735
1,09XX,33,1,1220,1,X,2024,6536435,218447,47686
1,09XX,33,3,1220,1,X,2024,936597,22635,25337
1,09XX,33,3,1220,2,X,2024,810898,16197,14321
1,09XX,34,1,1220,2,X,2024,53366,25580,1204
1,09XX,34,3,1220,1,X,2024,358920,162984,10597
1,09XX,34,3,1220,2,X,2024,90144,4206,2184
1,09XX,35,3,1220,1,X,2024,386253,4286,7228
1,09XX,35,3,1220,2,X,2024,10051,124,218
1,09XX,36,3,1220,2,X,2024,21816,7,227
1,09XX,37,3,1220,1,X,2024,59901,925,1373
1,09XX,38,1,1220,1,X,2024,1518292,6989000,3322
1,09XX,38,3,1220,1,X,2024,2979357,312561,49227
1,09XX,38,3,1220,2,X,2024,1682268,16449,51686
1,09XX,39,1,1220,1,X,2024,623198,909008,6462
1,09XX,39,1,1220,2,X,2024,977307,1518260,10251
1,09XX,39,3,1220,1,X,2024,9718077,1213984,193953
1,09XX,39,3,1220,2,X,2024,3049840,108738,59427
1,09XX,40,1,1220,2,X,2024,42057,3696,1306
1,09XX,40,3,1220,1,X,2024,1492174,54163,26432
1,09XX,40,3,1220,2,X,2024,457529,8848,11401
1,09XX,41,3,1220,1,X,2024,30799,1292,1303
1,09XX,41,3,1220,2,X,2024,219257,5116,4536
1,09XX,42,1,1220,2,X,2024,123929,15868,1764
1,09XX,42,3,1220,1,X,2024,156870,2211,3809
1,09XX,42,3,1220,2,X,2024,892791,19366,12920
1,09XX,43,3,1220,2,X,2024,24126,185,242
1,09XX,44,1,1220,1,X,2024,255665,1000000,131
1,09XX,44,1,1220,2,X,2024,99398,102825,1904
1,09XX,44,3,1220,1,X,2024,171731,145747,7512
1,09XX,44,3,1220,2,X,2024,22297,20408,520
1,09XX,45,1,1220,2,X,2024,276259,7177,5042
1,09XX,45,3,1220,2,X,2024,11848,305,246
1,09XX,47,3,1220,1,X,2024,25881,29000,1828
1,09XX,48,1,1220,1,X,2024,2555,680,186
1,09XX,48,1,1220,2,X,2024,198420,71022,2733
1,09XX,48,3,1220,1,X,2024,2229515,817918,78006
1,09XX,48,3,1220,2,X,2024,581173,134412,9666
1,09XX,49,1,1220,2,X,2024,16816,273,189
1,09XX,49,3,1220,1,X,2024,2829746,106706,56772
1,09XX,49,3,1220,2,X,2024,1291402,63612,12185
1,09XX,50,3,1220,1,X,2024,5677,12,270
1,09XX,50,3,1220,2,X,2024,11434,41,381
1,09XX,51,3,1220,1,X,2024,67224,6476,692
1,09XX,51,3,1220,2,X,2024,47484,2784,184
1,09XX,52,3,1220,1,X,2024,86000,12966,2604
1,09XX,52,3,1220,2,X,2024,20700,1449,354
1,09XX,53,3,1220,1,X,2024,11008,1003,295
1,09XX,53,3,1220,2,X,2024,4944,123,95
1,09XX,54,1,1220,1,X,2024,54730,20608,4975
1,09XX,54,3,1220,1,X,2024,61827,1185,948
1,09XX,54,3,1220,2,X,2024,25134,402,715
1,09XX,55,3,1220,1,X,2024,19147,1084,330
1,09XX,55,3,1220,2,X,2024,217972,45390,4396
1,09XX,56,3,1220,1,X,2024,296400,61170,6049
1,09XX,56,3,1220,2,X,2024,41826,934,385
1,09XX,57,3,1220,2,X,2024,70050,1732,1958
1,09XX,58,3,1220,1,X,2024,72124,1226,4959
1,09XX,58,3,1220,2,X,2024,42361,605,865
1,09XX,59,3,1220,1,X,2024,263909,10593,4573
1,09XX,59,3,1220,2,X,2024,181066,2573,4261
1,09XX,60,3,1220,1,X,2024,61720,10443,1071
1,09XX,60,3,1220,2,X,2024,29714,619,360
1,09XX,61,1,1220,2,X,2024,78699,1892,499
1,09XX,61,3,1220,1,X,2024,134123,4043,2849
1,09XX,61,3,1220,2,X,2024,475156,13006,8039
1,09XX,62,3,1220,1,X,2024,271212,9426,3505
1,09XX,62,3,1220,2,X,2024,1234785,31609,17149
1,09XX,63,1,1220,2,X,2024,40241,4827,3265
1,09XX,63,3,1220,1,X,2024,240931,131111,5374
1,09XX,63,3,1220,2,X,2024,247884,14969,5171
1,09XX,64,3,1220,1,X,2024,11248,232,310
1,09XX,64,3,1220,2,X,2024,423123,19510,4124
1,09XX,65,3,1220,1,X,2024,52530,1968,903
1,09XX,65,3,1220,2,X,2024,101316,5291,3271
1,09XX,66,3,1220,1,X,2024,25050,763,1289
1,09XX,67,3,1220,1,X,2024,3493,320,68
1,09XX,67,3,1220,2,X,2024,4145,114,146
1,09XX,68,3,1220,1,X,2024,368029,101871,10493
1,09XX,68,3,1220,2,X,2024,68354,219031,2280
1,09XX,69,1,1220,2,X,2024,80079,2636776,1029
1,09XX,69,3,1220,1,X,2024,175792,19377,3599
1,09XX,69,3,1220,2,X,2024,88942,9616,2296
1,09XX,70,1,1220,2,X,2024,135351,107965,2236
1,09XX,70,3,1220,1,X,2024,1289974,127324,28066
1,09XX,70,3,1220,2,X,2024,485249,17556,7012
1,09XX,71,3,1220,1,X,2024,11680313,1319,125012
1,09XX,71,3,1220,2,X,2024,22872007,3658,152601
1,09XX,72,3,1220,1,X,2024,524053,129097,15908
1,09XX,72,3,1220,2,X,2024,64064,27018,3494
1,09XX,73,1,1220,2,X,2024,416433,76334,5405
1,09XX,73,3,1220,1,X,2024,7185669,384373,69690
1,09XX,73,3,1220,2,X,2024,1522191,146384,33231
1,09XX,74,1,1220,1,X,2024,119048,12582,1279
1,09XX,74,1,1220,2,X,2024,1407167,121475,15249
1,09XX,74,3,1220,1,X,2024,305051,6333,4044
1,09XX,74,3,1220,2,X,2024,44493,701,785
1,09XX,75,3,1220,1,X,2024,807082,6879,9910
1,09XX,75,3,1220,2,X,2024,241808,1743,1690
1,09XX,76,1,1220,2,X,2024,161636,41235,1600
1,09XX,76,3,1220,1,X,2024,1881953,110183,21270
1,09XX,76,3,1220,2,X,2024,101916,1186,1357
1,09XX,78,3,1220,1,X,2024,7565,138,110
1,09XX,79,3,1220,1,X,2024,9567,60,222
1,09XX,81,3,1220,1,X,2024,1601725,6098,10929
1,09XX,81,3,1220,2,X,2024,177204,565,1747
1,09XX,82,1,1220,2,X,2024,33444,10523,68
1,09XX,82,3,1220,1,X,2024,1410651,16126,24875
1,09XX,82,3,1220,2,X,2024,475373,5109,8195
1,09XX,83,3,1220,1,X,2024,3184360,52932,29737
1,09XX,83,3,1220,2,X,2024,1635986,38235,23769
1,09XX,84,1,1220,1,X,2024,128444,9139,1139
1,09XX,84,1,1220,2,X,2024,2933770,105445,33364
1,09XX,84,3,1220,1,X,2024,70885918,775703,934838
1,09XX,84,3,1220,2,X,2024,63472642,465341,919857
1,09XX,85,1,1220,1,X,2024,466118,2839,3141
1,09XX,85,1,1220,2,X,2024,337749,4711,3601
1,09XX,85,3,1220,1,X,2024,60533632,346011,592919
1,09XX,85,3,1220,2,X,2024,59436878,307493,817913
1,09XX,86,1,1220,2,X,2024,12708,3910,0
1,09XX,86,3,1220,1,X,2024,96608,2641,2762
1,09XX,86,3,1220,2,X,2024,82837,6086,263
1,09XX,87,1,1220,2,X,2024,167065,11132,1363
1,09XX,87,3,1220,1,X,2024,1984470,198111,50933
1,09XX,87,3,1220,2,X,2024,376601,12808,7544
1,09XX,88,3,1220,1,X,2024,50016596,47843,357238
1,09XX,88,3,1220,2,X,2024,31907370,24026,128915
1,09XX,89,3,1220,1,X,2024,63483,192,1149
1,09XX,89,3,1220,2,X,2024,50388,58,54
1,09XX,90,1,1220,1,X,2024,90535,1871,388
1,09XX,90,1,1220,2,X,2024,304688,12898,9632
1,09XX,90,3,1220,1,X,2024,89654142,162605,1098662
1,09XX,90,3,1220,2,X,2024,44113186,121948,417030
1,09XX,91,3,1220,1,X,2024,112149,355,1508
1,09XX,91,3,1220,2,X,2024,563722,535,6820
1,09XX,92,3,1220,1,X,2024,286352,714,5553
1,09XX,92,3,1220,2,X,2024,32244,1235,624
1,09XX,93,3,1220,1,X,2024,574257,4684,9176
1,09XX,94,1,1220,2,X,2024,1184292,112902,18336
1,09XX,94,3,1220,1,X,2024,5195244,184888,97631
1,09XX,94,3,1220,2,X,2024,2525759,83786,51677
1,09XX,95,1,1220,2,X,2024,497209,29009,8304
1,09XX,95,3,1220,1,X,2024,1233723,13199,14770
1,09XX,95,3,1220,2,X,2024,790169,18456,15030
1,09XX,96,1,1220,2,X,2024,121351,4805,450
1,09XX,96,3,1220,1,X,2024,758450,38529,13432
1,09XX,96,3,1220,2,X,2024,262870,6597,5433
1,09XX,97,3,1220,1,X,2024,1686183,2885,22624
1,09XX,97,3,1220,2,X,2024,154016,393,3044
1,09XX,98,3,1220,1,X,2024,20032,2944,371
1,09XX,98,3,1220,2,X,2024,51769,4357,632
1,1003,01,3,2010,1,0,2024,11064,60,0
1,1003,04,3,2010,2,0,2024,6340,2144,0
1,1003,09,1,2010,2,1,2024,116805,19400,0
1,1003,10,1,2010,2,1,2024,5916,633,0
1,1003,20,1,2010,2,1,2024,15374,4368,0
1,1003,21,1,2010,2,1,2024,12240,4490,0
1,1003,23,1,2010,1,1,2024,117610,513582,0
1,1003,27,3,2010,1,0,2024,20060,16989,0
1,1003,28,3,2010,1,0,2024,55377,6357,0
1,1003,28,3,2010,2,0,2024,7089,27,0
1,1003,29,1,2010,1,1,2024,12345,20000,0
1,1003,29,3,2010,1,0,2024,4425,30,0
1,1003,29,3,2010,2,0,2024,44428,2020,0
1,1003,29,3,2010,2,1,2024,20592,522,0
1,1003,30,3,2010,1,0,2024,5988513,17810,0
1,1003,30,3,2010,2,0,2024,2658165,8072,0
1,1003,32,1,2010,1,1,2024,33701,19877,0
1,1003,32,3,2010,1,0,2024,7881,543,0
1,1003,33,3,2010,1,0,2024,141713,773,0
1,1003,34,3,2010,1,0,2024,5746,86,0
1,1003,35,1,2010,1,1,2024,2331851,1995866,0
1,1003,35,3,2010,1,0,2024,69681,219,0
1,1003,35,3,2010,2,0,2024,3384,1,0
1,1003,38,1,2010,1,1,2024,942464,123388,0
1,1003,38,3,2010,1,0,2024,300543,735,0
1,1003,39,1,2010,1,1,2024,7278664,1534661,0
1,1003,39,1,2010,2,1,2024,261991,47233,0
1,1003,39,3,2010,1,0,2024,62099,1038,0
1,1003,39,3,2010,2,0,2024,21601,261,0
1,1003,40,1,2010,1,1,2024,4502,104,0
1,1003,40,3,2010,2,0,2024,19334,325,0
1,1003,42,3,2010,1,0,2024,219597,1507,0
1,1003,42,3,2010,2,0,2024,57913,607,0
1,1003,43,3,2010,2,0,2024,4031,2,0
1,1003,47,1,2010,1,0,2024,229637,725372,0
1,1003,47,1,2010,1,1,2024,5428629,21410850,0
1,1003,48,1,2010,1,1,2024,40834,42097,0
1,1003,48,3,2010,1,0,2024,8433,10871,0
1,1003,49,3,2010,1,0,2024,5280,290,0
1,1003,49,3,2010,2,0,2024,2979,93,0
1,1003,52,3,2010,2,0,2024,136252,6940,0
1,1003,59,3,2010,1,0,2024,10184,389,0
1,1003,59,3,2010,2,0,2024,3009,1,0
1,1003,61,3,2010,2,0,2024,60238,3947,0
1,1003,62,3,2010,1,0,2024,17620,904,0
1,1003,62,3,2010,2,0,2024,88594,2295,0
1,1003,63,1,2010,1,1,2024,37994,28100,0
1,1003,63,3,2010,1,0,2024,27825,4440,0
1,1003,64,3,2010,1,0,2024,97758,409,0
1,1003,64,3,2010,2,0,2024,842351,5372,0
1,1003,66,3,2010,1,0,2024,56206,529,0
1,1003,68,3,2010,1,0,2024,5000,15,0
1,1003,69,3,2010,1,0,2024,174966,660,0
1,1003,70,3,2010,1,0,2024,305910,506,0
1,1003,70,3,2010,2,0,2024,23014,41,0
1,1003,71,3,2010,1,0,2024,2131956,265,0
1,1003,71,3,2010,2,0,2024,72441,7,0
1,1003,72,1,2010,1,0,2024,13444470,33408000,0
1,1003,72,3,2010,1,0,2024,4257,1,0
1,1003,73,3,2010,1,0,2024,24275,163,0
1,1003,73,3,2010,2,0,2024,26964,4769,0
1,1003,74,3,2010,1,0,2024,13160,240,0
1,1003,76,3,2010,1,0,2024,4200,14,0
1,1003,82,3,2010,1,0,2024,26889,39,0
1,1003,82,3,2010,2,0,2024,2788,24,0
1,1003,83,3,2010,1,0,2024,8613,5,0
1,1003,84,1,2010,1,1,2024,1261776,339567,0
1,1003,84,1,2010,2,1,2024,18880,7450,0
1,1003,84,3,2010,1,0,2024,1651512,5249,0
1,1003,84,3,2010,2,0,2024,760316,10612,0
1,1003,85,3,2010,1,0,2024,847684,940,0
1,1003,85,3,2010,2,0,2024,1653127,2638,0
1,1003,86,3,2010,1,0,2024,2858,11,0
1,1003,87,1,2010,1,1,2024,23352505,439574,0
1,1003,87,3,2010,1,0,2024,10803,815,0
1,1003,87,3,2010,2,0,2024,246592,6198,0
1,1003,88,3,2010,1,0,2024,767981,1260,0
1,1003,88,3,2010,2,0,2024,296556,589,0
1,1003,88,8,2010,1,X,2024,19500,0,0
1,1003,90,1,2010,1,0,2024,145282,6517,0
1,1003,90,1,2010,1,1,2024,258455,3201,0
1,1003,90,3,2010,1,0,2024,3541420,7216,0
1,1003,90,3,2010,2,0,2024,336971,3930,0
1,1003,91,3,2010,2,0,2024,6192,1147,0
1,1003,92,3,2010,1,0,2024,82947,390,0
1,1003,92,3,2010,2,0,2024,36915,116,0
1,1003,94,3,2010,1,0,2024,51996,2384,0
1,1003,94,3,2010,2,0,2024,17290,462,0
1,1003,95,1,2010,2,1,2024,6975,11571,0
1,1003,95,3,2010,2,0,2024,24949,419,0
1,1003,96,3,2010,1,0,2024,74898,91,0
1,1003,96,3,2010,2,0,2024,3658,14,0
1,1003,97,3,2010,1,0,2024,123590,1420,0
1,1003,97,3,2010,2,0,2024,780065,481,0
1,1003,98,8,2010,1,X,2024,351675,0,0
1,1012,05,3,1220,1,X,2024,6325,71,124
1,1012,29,3,1220,1,X,2024,76458,5,855
1,1012,29,3,1220,2,X,2024,7763,1,134
1,1012,30,3,1220,1,X,2024,5067249,2871,69620
1,1012,30,3,1220,2,X,2024,135835,308,1968
1,1012,32,3,1220,1,X,2024,33060,3278,203
1,1012,33,3,1220,1,X,2024,63788,1498,1249
1,1012,38,3,1220,1,X,2024,45797,131,860
1,1012,38,3,1220,2,X,2024,70604,125,1328
1,1012,39,3,1220,1,X,2024,154030,3085,3523
1,1012,39,3,1220,2,X,2024,47898,2702,618
1,1012,40,3,1220,1,X,2024,201862,6324,2587
1,1012,42,3,1220,2,X,2024,96193,961,1021
1,1012,43,3,1220,1,X,2024,2956,20,35
1,1012,44,3,1220,1,X,2024,32704,7229,531
1,1012,44,3,1220,2,X,2024,3120,3765,61
1,1012,48,3,1220,1,X,2024,3495,270,146
1,1012,48,3,1220,2,X,2024,555112,16443,2914
1,1012,49,3,1220,1,X,2024,902234,27901,17459
1,1012,49,3,1220,2,X,2024,47807,3405,74
1,1012,52,3,1220,2,X,2024,133772,12656,2620
1,1012,56,3,1220,2,X,2024,2863,125,60
1,1012,57,3,1220,1,X,2024,2654,91,57
1,1012,61,3,1220,1,X,2024,2824,66,87
1,1012,62,3,1220,2,X,2024,20463,265,236
1,1012,63,3,1220,1,X,2024,2663,372,51
1,1012,63,3,1220,2,X,2024,12797,682,690
1,1012,69,3,1220,2,X,2024,30603,1219,248
1,1012,70,3,1220,1,X,2024,40199,129,394
1,1012,70,3,1220,2,X,2024,61907,3803,418
1,1012,71,3,1220,1,X,2024,16702582,464,121293
1,1012,71,3,1220,2,X,2024,105313175,3265,761193
1,1012,72,3,1220,1,X,2024,30023,5474,588
1,1012,73,3,1220,1,X,2024,15737,382,308
1,1012,73,3,1220,2,X,2024,21308,588,516
1,1012,74,3,1220,1,X,2024,4635,227,91
1,1012,75,3,1220,1,X,2024,63596,312,378
1,1012,76,3,1220,1,X,2024,6457,141,101
1,1012,76,3,1220,2,X,2024,100390,1679,283
1,1012,82,3,1220,1,X,2024,27930,172,697
1,1012,82,3,1220,2,X,2024,2587,1,77
1,1012,83,3,1220,1,X,2024,54339,1223,665
1,1012,83,3,1220,2,X,2024,2750,105,70
1,1012,84,3,1220,1,X,2024,6123356,27394,18140
1,1012,84,3,1220,2,X,2024,3204458,11958,30406
1,1012,85,3,1220,1,X,2024,841345,2128,7921
1,1012,85,3,1220,2,X,2024,668349,1656,9978
1,1012,86,3,1220,1,X,2024,3208,42,68
1,1012,87,3,1220,1,X,2024,8887,204,149
1,1012,88,3,1220,1,X,2024,41207708,44225,63498
1,1012,88,3,1220,2,X,2024,20404988,15681,111032
1,1012,89,3,1220,1,X,2024,273955,922,4855
1,1012,90,3,1220,1,X,2024,600373,2356,7291
1,1012,90,3,1220,2,X,2024,2589578,1316,29613
1,1012,91,3,1220,1,X,2024,30541,2,363
1,1012,91,3,1220,2,X,2024,3060061,279,8672
1,1012,93,3,1220,1,X,2024,535476,540,2221
1,1012,94,3,1220,1,X,2024,210085,2260,2456
1,1012,94,3,1220,2,X,2024,66871,816,779
1,1012,95,3,1220,1,X,2024,12237,226,241
1,1012,95,3,1220,2,X,2024,2922,28,18
1,1012,97,3,1220,1,X,2024,287260,101,6195
1,1012,97,3,1220,2,X,2024,496713,91,21650
1,1012,98,8,1220,1,X,2024,1014536,0,9004
1,10XX,01,3,1220,2,X,2024,32855,1349,293
1,10XX,01,3,2010,1,0,2024,722011,8879,0
1,10XX,01,3,2010,2,0,2024,198095,4046,0
1,10XX,02,1,2010,1,1,2024,26534,18137,0
1,10XX,03,3,2010,1,0,2024,89396,6616,0
1,10XX,04,1,2010,1,0,2024,66040,18749,0
1,10XX,04,1,2010,1,1,2024,3690242,1422518,0
1,10XX,04,3,2010,1,0,2024,419310,10425,0
1,10XX,04,3,2010,2,0,2024,20572,6956,0
1,10XX,13,3,2010,1,0,2024,37043,3641,0
1,10XX,13,3,2010,2,0,2024,19950,700,0
1,10XX,15,1,1220,1,X,2024,5259938,4993024,52078
1,10XX,15,3,2010,1,0,2024,13195,748,0
1,10XX,16,1,2010,1,1,2024,431196,135375,0
1,10XX,17,3,2010,1,0,2024,48572,7920,0
1,10XX,19,1,2010,1,1,2024,24295,3370,0
1,10XX,19,3,2010,1,0,2024,3024,54,0
1,10XX,20,1,2010,1,1,2024,32999,9481,0
1,10XX,21,3,1220,1,X,2024,3259,49,63
1,10XX,21,3,2010,1,0,2024,115148,7737,0
1,10XX,21,3,2010,2,0,2024,14585,471,0
1,10XX,22,1,1220,1,X,2024,103425693,90692024,347335
1,10XX,22,3,2010,1,0,2024,4018,17243,0
1,10XX,22,3,2010,2,0,2024,151250,862,0
1,10XX,23,1,2010,1,1,2024,6412,25646,0
1,10XX,25,1,2010,1,1,2024,5945,20500,0
1,10XX,27,1,1220,1,X,2024,36089529,51888904,111991
1,10XX,27,1,1220,2,X,2024,16248164,29412650,73821
1,10XX,27,1,2010,1,1,2024,35509,16315,0
1,10XX,27,3,2010,2,0,2024,15651,7001,0
1,10XX,28,1,2010,1,1,2024,11165,20121,0
1,10XX,28,3,2010,1,0,2024,1175371,1547,0
1,10XX,28,3,2010,2,0,2024,37804,6219,0
1,10XX,29,1,2010,1,1,2024,168000,94229,0
1,10XX,29,1,2010,2,1,2024,138150,60642,0
1,10XX,29,3,2010,1,0,2024,823401,10931,0
1,10XX,29,3,2010,2,0,2024,534131,37697,0
1,10XX,29,3,2010,2,1,2024,60000,1075,0
1,10XX,30,3,2010,1,0,2024,76722712,147598,0
1,10XX,30,3,2010,2,0,2024,62574545,21614,0
1,10XX,32,3,2010,1,0,2024,676479,10513,0
1,10XX,32,3,2010,2,0,2024,75193,1293,0
1,10XX,33,1,1220,2,X,2024,39003,5263,3627
1,10XX,33,1,2010,1,0,2024,31858,1611,0
1,10XX,33,1,2010,1,1,2024,83380,4085,0
1,10XX,33,3,2010,1,0,2024,3811560,33228,0
1,10XX,33,3,2010,2,0,2024,438962,6162,0
1,10XX,34,1,2010,1,1,2024,1066458,161695,0
1,10XX,34,3,2010,1,0,2024,24638,2260,0
1,10XX,35,1,2010,1,0,2024,22652,2668,0
1,10XX,35,1,2010,1,1,2024,31954,18290,0
1,10XX,35,3,2010,1,0,2024,94645,963,0
1,10XX,35,3,2010,2,0,2024,336976,1816,0
1,10XX,36,3,2010,1,0,2024,3485,3,0
1,10XX,38,1,1220,2,X,2024,7040,2068,551
1,10XX,38,1,2010,1,0,2024,850634,184940,0
1,10XX,38,1,2010,1,1,2024,528884,49520,0
1,10XX,38,3,2010,1,0,2024,2663911,20824,0
1,10XX,38,3,2010,2,0,2024,295176,1222,0
1,10XX,39,1,1220,1,X,2024,11754,7762,400
1,10XX,39,1,2010,1,1,2024,919149,156909,0
1,10XX,39,1,2010,2,0,2024,35866,8110,0
1,10XX,39,1,2010,2,1,2024,209232,15100,0
1,10XX,39,3,1220,1,X,2024,53264,720,0
1,10XX,39,3,2010,1,0,2024,2303819,40766,0
1,10XX,39,3,2010,2,0,2024,582661,11939,0
1,10XX,39,8,2010,1,X,2024,36146,0,0
1,10XX,40,3,2010,1,0,2024,193561,9124,0
1,10XX,40,3,2010,2,0,2024,15754,129,0
1,10XX,41,3,2010,1,0,2024,4817,285,0
1,10XX,41,3,2010,2,0,2024,118423,3919,0
1,10XX,42,3,2010,1,0,2024,123487,1744,0
1,10XX,42,3,2010,2,0,2024,685464,7678,0
1,10XX,44,1,2010,1,0,2024,144252,19707,0
1,10XX,44,1,2010,1,1,2024,169779,128149,0
1,10XX,44,3,2010,1,0,2024,7274,79,0
1,10XX,44,3,2010,2,0,2024,10720,280,0
1,10XX,46,3,2010,1,0,2024,3200,260,0
1,10XX,47,1,2010,1,0,2024,24157,116164,0
1,10XX,47,1,2010,1,1,2024,8391201,30936392,0
1,10XX,48,1,2010,1,0,2024,23772,4010,0
1,10XX,48,1,2010,1,1,2024,65467,82661,0
1,10XX,48,1,2010,2,0,2024,23772,4012,0
1,10XX,48,1,2010,2,1,2024,2677,1554,0
1,10XX,48,3,2010,1,0,2024,478576,42189,0
1,10XX,48,3,2010,1,1,2024,15464,448,0
1,10XX,48,3,2010,2,0,2024,199138,34019,0
1,10XX,49,3,2010,1,0,2024,1169556,8773,0
1,10XX,49,3,2010,1,1,2024,100000,50,0
1,10XX,49,3,2010,2,0,2024,6317053,27673,0
1,10XX,51,3,1220,2,X,2024,10677,703,200
1,10XX,52,3,2010,1,0,2024,7259,276,0
1,10XX,52,3,2010,2,0,2024,435117,27465,0
1,10XX,54,3,2010,2,0,2024,24244,186,0
1,10XX,55,3,2010,1,0,2024,78067,1179,0
1,10XX,55,3,2010,2,0,2024,22505,3472,0
1,10XX,56,3,2010,1,0,2024,40999,3844,0
1,10XX,56,3,2010,2,0,2024,88209,1715,0
1,10XX,57,3,2010,1,0,2024,66363,16803,0
1,10XX,58,3,2010,1,0,2024,25579,317,0
1,10XX,58,3,2010,2,0,2024,30627,2389,0
1,10XX,59,3,2010,1,0,2024,30468,845,0
1,10XX,59,3,2010,2,0,2024,294096,6665,0
1,10XX,60,3,2010,2,0,2024,24432,4182,0
1,10XX,61,1,1220,2,X,2024,7636,397,693
1,10XX,61,3,1220,2,X,2024,17626,490,345
1,10XX,61,3,2010,1,0,2024,98475,13862,0
1,10XX,61,3,2010,2,0,2024,225019,17013,0
1,10XX,62,1,1220,2,X,2024,100767,5095,1975
1,10XX,62,3,2010,1,0,2024,3048,195,0
1,10XX,62,3,2010,2,0,2024,173496,4551,0
1,10XX,63,1,2010,1,1,2024,40000,2630,0
1,10XX,63,3,2010,1,0,2024,125032,14948,0
1,10XX,63,3,2010,2,0,2024,29702,1527,0
1,10XX,64,3,2010,2,0,2024,235055,5147,0
1,10XX,65,3,2010,1,0,2024,9994,133,0
1,10XX,65,3,2010,2,0,2024,30462,1146,0
1,10XX,68,1,2010,1,1,2024,27536,64000,0
1,10XX,68,3,1220,1,X,2024,3115,97,78
1,10XX,68,3,2010,1,0,2024,321156,539,0
1,10XX,68,3,2010,2,0,2024,102550,990,0
1,10XX,69,3,2010,1,0,2024,205500,1675,0
1,10XX,69,3,2010,2,0,2024,39645,1006,0
1,10XX,70,1,2010,1,1,2024,7961,4212,0
1,10XX,70,3,2010,1,0,2024,339375,2051,0
1,10XX,70,3,2010,2,0,2024,95873,1570,0
1,10XX,71,3,2010,1,0,2024,128594344,7809,0
1,10XX,71,3,2010,2,0,2024,29463927,7355,0
1,10XX,71,3,2010,2,1,2024,147964,5,0
1,10XX,71,8,2010,1,X,2024,21212622,0,0
1,10XX,72,1,2010,1,0,2024,10660133,29261000,0
1,10XX,72,1,2010,1,1,2024,26737318,71420739,0
1,10XX,72,3,2010,1,0,2024,26274,13647,0
1,10XX,72,3,2010,2,0,2024,4880,885,0
1,10XX,73,1,1220,1,X,2024,254131,16556,2516
1,10XX,73,1,2010,1,1,2024,37176,3030,0
1,10XX,73,1,2010,2,1,2024,18244,21092,0
1,10XX,73,3,2010,1,0,2024,903718,43021,0
1,10XX,73,3,2010,2,0,2024,165976,5672,0
1,10XX,74,3,2010,1,0,2024,62062,621,0
1,10XX,74,3,2010,2,0,2024,24787,341,0
1,10XX,75,3,2010,1,0,2024,458160,9229,0
1,10XX,76,3,2010,1,0,2024,134979,4276,0
1,10XX,76,3,2010,2,0,2024,40787,573,0
1,10XX,81,1,1220,1,X,2024,51265,1724,507
1,10XX,81,3,2010,1,0,2024,241068,2703,0
1,10XX,82,1,1220,2,X,2024,5101,195,455
1,10XX,82,3,2010,1,0,2024,424223,16799,0
1,10XX,82,3,2010,2,0,2024,107367,1556,0
1,10XX,83,3,2010,1,0,2024,185511,3422,0
1,10XX,83,3,2010,2,0,2024,90464,1370,0
1,10XX,84,1,1220,1,X,2024,27747,990,2522
1,10XX,84,1,1220,2,X,2024,12972,2386,618
1,10XX,84,1,2010,1,0,2024,594798,41590,0
1,10XX,84,1,2010,1,1,2024,12628876,677960,0
1,10XX,84,3,2010,1,0,2024,19000314,152842,0
1,10XX,84,3,2010,1,1,2024,543404,7792,0
1,10XX,84,3,2010,2,0,2024,10858474,63300,0
1,10XX,84,3,2010,2,1,2024,6436,36,0
1,10XX,84,8,2010,2,X,2024,30000,0,0
1,10XX,85,1,2010,1,1,2024,217500,8502,0
1,10XX,85,3,2010,1,0,2024,22078547,67314,0
1,10XX,85,3,2010,1,1,2024,29371,25,0
1,10XX,85,3,2010,2,0,2024,21689933,76161,0
1,10XX,85,3,2010,2,1,2024,4032,19,0
1,10XX,86,3,2010,1,0,2024,2976,145,0
1,10XX,86,3,2010,2,0,2024,13315,426,0
1,10XX,87,1,1220,1,X,2024,8171,1784,137
1,10XX,87,1,2010,1,1,2024,39320,26499,0
1,10XX,87,3,2010,1,0,2024,476400,23424,0
1,10XX,87,3,2010,2,0,2024,91260,7806,0
1,10XX,88,3,2010,1,0,2024,145596044,384490,0
