TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AR,2304,5,GT,,2010,14931536,0,0,1,0,11,2024
1,AR,2304,5,GT,,2010,2339177,0,0,1,1,11,2024
1,AR,2304,5,GT,,2010,45370,0,0,2,0,11,2024
1,AR,2304,5,HG,,2010,314656,0,0,1,0,11,2024
1,AR,2304,5,JA,,2010,1196819,0,0,1,0,11,2024
1,AR,2304,5,MO,,2010,4820,0,0,1,0,11,2024
1,AR,2304,5,MX,,2010,8662645,0,0,1,0,11,2024
1,AR,2304,5,MX,,2010,95727,0,0,1,1,11,2024
1,AR,2304,5,MX,,2010,688964,0,0,2,0,11,2024
1,AR,2304,5,MX,,2010,25080,0,0,2,1,11,2024
1,AR,2304,5,NL,,2010,36086686,0,0,1,0,11,2024
1,AR,2304,5,NL,,2010,9819,0,0,1,1,11,2024
1,AR,2304,5,NL,,2010,127849,0,0,2,0,11,2024
1,AR,2304,5,OT,,2010,181736,0,0,1,0,11,2024
1,AR,2304,5,PU,,2010,1925352,0,0,1,0,11,2024
1,AR,2304,5,QR,,2010,43000,0,0,1,0,11,2024
1,AR,2304,5,QT,,2010,241311,0,0,1,0,11,2024
1,AR,2304,5,QT,,2010,288962,0,0,2,0,11,2024
1,AR,2304,5,SL,,2010,1787318,0,0,1,0,11,2024
1,AR,2304,5,SL,,2010,29598,0,0,2,0,11,2024
1,AR,2304,5,SO,,2010,21600,0,0,1,0,11,2024
1,AR,2304,5,TL,,2010,181985,0,0,1,0,11,2024
1,AR,2304,5,TM,,2010,990363,0,0,1,0,11,2024
1,AR,2304,5,TM,,2010,227092,0,0,2,0,11,2024
1,AR,2304,5,VE,,2010,488817,0,0,1,0,11,2024
1,AR,2304,5,VE,,2010,114418,0,0,1,1,11,2024
1,AR,2304,5,ZA,,2010,196316,0,0,1,0,11,2024
1,AR,2304,6,BC,,2010,30112,0,0,1,0,11,2024
1,AR,2304,6,BS,,2010,112606,0,0,1,0,11,2024
1,AR,2304,6,CM,,2010,78811,0,0,1,0,11,2024
1,AR,2304,6,CO,,2010,425962,0,0,1,0,11,2024
1,AR,2304,6,DF,,2010,5600573,0,0,1,0,11,2024
1,AR,2304,6,DF,,2010,8616162,0,0,1,1,11,2024
1,AR,2304,6,GT,,2010,95640,0,0,1,0,11,2024
1,AR,2304,6,HG,,2010,578088,0,0,1,0,11,2024
1,AR,2304,6,JA,,2010,450934,0,0,1,0,11,2024
1,AR,2304,6,NL,,2010,3472470,0,0,1,0,11,2024
1,AR,2304,6,NL,,2010,1025611,0,0,1,1,11,2024
1,AR,2304,6,OT,,2010,112551,0,0,1,0,11,2024
1,AR,2304,6,PU,,2010,105648,0,0,1,0,11,2024
1,AR,2304,6,QT,,2010,55641,0,0,1,0,11,2024
1,AR,2304,8,AG,,2010,58500,0,0,1,X,11,2024
1,AR,2304,8,CO,,2010,17819,0,0,1,X,11,2024
1,AR,2304,8,DF,,2010,21450,0,0,1,X,11,2024
1,AR,2304,8,DG,,2010,29000,0,0,1,X,11,2024
1,AR,2304,8,GR,,2010,14000,0,0,1,X,11,2024
1,AR,2304,8,GT,,2010,14700,0,0,1,X,11,2024
1,AR,2304,8,HG,,2010,30900,0,0,1,X,11,2024
1,AR,2304,8,JA,,2010,64170,0,0,1,X,11,2024
1,AR,2304,8,MI,,2010,26020,0,0,1,X,11,2024
1,AR,2304,8,MX,,2010,149158,0,0,1,X,11,2024
1,AR,2304,8,NL,,2010,329053,0,0,1,X,11,2024
1,AR,2304,8,QT,,2010,75240,0,0,1,X,11,2024
1,AR,2304,8,SI,,2010,2564412,0,0,1,X,11,2024
1,AR,2304,8,TM,,2010,61340,0,0,1,X,11,2024
1,AR,2305,5,CO,,2010,383093,0,0,1,0,11,2024
1,AR,2305,5,CO,,2010,306105,0,0,2,0,11,2024
1,AR,2305,5,TM,,2010,2621573,0,0,1,0,11,2024
1,AR,2305,5,TM,,2010,41546,0,0,2,0,11,2024
1,AR,2305,5,YU,,2010,1467931,0,0,1,0,11,2024
1,AR,2305,8,TM,,2010,271492,0,0,1,X,11,2024
1,AR,2401,5,CH,,2010,4213438,0,0,1,0,11,2024
1,AR,2401,5,CH,,2010,501506,0,0,2,0,11,2024
1,AR,2401,5,NL,,2010,227309,0,0,1,0,11,2024
1,AR,2402,5,CH,,2010,123522,0,0,1,0,11,2024
1,AR,2402,5,CH,,2010,3622,0,0,2,0,11,2024
1,AR,2402,5,CO,,2010,12467,0,0,1,0,11,2024
1,AR,2402,5,SI,,2010,26232,0,0,1,0,11,2024
1,AR,2402,6,CH,,2010,6406297,0,0,1,0,11,2024
1,AR,2402,6,SI,,2010,165572,0,0,1,0,11,2024
1,AR,2402,8,CH,,2010,2652,0,0,1,X,11,2024
1,AR,2403,5,CH,,2010,19000,0,0,1,0,11,2024
1,AR,2403,5,NL,,2010,36476,0,0,1,0,11,2024
1,AR,2404,8,AG,,2010,4015,0,0,2,X,11,2024
1,AR,2404,8,CH,,2010,90303,0,0,1,X,11,2024
1,AR,2404,8,CH,,2010,33290,0,0,2,X,11,2024
1,AR,2404,8,MI,,2010,16736,0,0,1,X,11,2024
1,AR,2404,8,SI,,2010,17862,0,0,1,X,11,2024
1,AR,2408,5,CH,,2010,1214777,0,0,1,0,11,2024
1,AR,2503,5,BC,,2010,21000,0,0,1,0,11,2024
1,AR,2503,5,SI,,2010,3219,0,0,1,0,11,2024
1,AR,2503,5,SI,,2010,5009,0,0,2,0,11,2024
1,AR,2506,5,BC,,2010,1965029,0,0,1,0,11,2024
1,AR,2506,5,BS,,2010,186786,0,0,1,0,11,2024
1,AR,2506,5,SI,,2010,10340,0,0,1,0,11,2024
1,AR,2506,5,SI,,2010,6058,0,0,2,0,11,2024
1,AR,2507,5,BC,,2010,1227801,0,0,1,0,11,2024
1,AR,2507,5,BC,,2010,13579,0,0,2,0,11,2024
1,AR,2507,5,CO,,2010,102688,0,0,1,0,11,2024
1,AR,2507,5,MX,,2010,37380,0,0,1,0,11,2024
1,AR,2507,6,BC,,2010,73843,0,0,1,0,11,2024
1,AR,2507,6,MX,,2010,148838,0,0,1,0,11,2024
1,AR,2601,5,DF,,2010,53550,0,0,1,0,11,2024
1,AR,2604,5,GT,,2010,253200,0,0,1,0,11,2024
1,AR,2604,5,SI,,2010,57657,0,0,1,0,11,2024
1,AR,2604,5,SO,,2010,1055862,0,0,1,0,11,2024
1,AR,2604,5,SO,,2010,38016,0,0,1,1,11,2024
1,AR,2604,5,SO,,2010,4965,0,0,2,0,11,2024
1,AR,2604,8,SO,,2010,2876,0,0,1,X,11,2024
1,AR,2608,5,SO,,2010,772327,0,0,1,0,11,2024
1,AR,3001,5,,XC,1220,27162,0,864,1,X,11,2024
1,AR,3004,5,,XA,1220,23832,0,236,1,X,11,2024
1,AR,3004,5,,XC,1220,2534163,0,40409,1,X,11,2024
1,AR,3004,5,,XC,1220,361087,0,6235,2,X,11,2024
1,AR,3004,5,,XM,1220,407736,0,4407,1,X,11,2024
1,AR,3004,5,,XO,1220,227901,0,12703,1,X,11,2024
1,AR,3004,6,,XC,1220,116822,0,2969,1,X,11,2024
1,AR,3008,5,,XC,1220,4588,0,128,1,X,11,2024
1,AR,3009,5,,XC,1220,329888,0,8197,1,X,11,2024
1,AR,3009,5,,XC,1220,20807,0,1607,2,X,11,2024
1,AR,3019,5,,XC,1220,49657,0,2001,1,X,11,2024
1,AR,3019,5,,XC,1220,21193,0,1455,2,X,11,2024
1,AR,3023,5,,XC,1220,46276,0,2940,1,X,11,2024
1,AR,3023,5,,XC,1220,4761,0,330,2,X,11,2024
1,AR,30XX,3,,XC,1220,8234,32,279,1,X,11,2024
1,AR,3104,5,,XY,1220,2659,0,71,1,X,11,2024
1,AR,3301,5,,XS,1220,68924,0,687,1,X,11,2024
1,AR,3302,5,,XC,1220,133530,0,4980,1,X,11,2024
1,AR,3310,5,,XA,1220,1082379,0,23977,1,X,11,2024
1,AR,3310,5,,XA,1220,105469,0,1628,2,X,11,2024
1,AR,3310,5,,XM,1220,16075,0,314,1,X,11,2024
1,AR,3401,5,,XA,1220,13950,0,245,1,X,11,2024
1,AR,3401,5,,XM,1220,9982508,0,175517,1,X,11,2024
1,AR,3401,5,,XM,1220,2160797,0,80392,2,X,11,2024
1,AR,3401,5,,XO,1220,86223,0,7381,1,X,11,2024
1,AR,3401,5,,XO,1220,15975,0,530,2,X,11,2024
1,AR,3401,6,,XM,1220,406706,0,13770,1,X,11,2024
1,AR,3401,6,,XO,1220,59590,0,3220,1,X,11,2024
1,AR,3403,5,,XA,1220,103957,0,3136,1,X,11,2024
1,AR,3403,5,,XM,1220,81438,0,804,1,X,11,2024
1,AR,3403,5,,XQ,1220,123645,0,1346,1,X,11,2024
1,AR,3403,5,,XS,1220,5490262,0,100790,1,X,11,2024
1,AR,3403,5,,XS,1220,431515,0,11626,2,X,11,2024
1,AR,3403,6,,XA,1220,2380785,0,85882,1,X,11,2024
1,AR,3403,6,,XM,1220,1077668,0,43731,1,X,11,2024
1,AR,3403,6,,XS,1220,249844,0,5969,1,X,11,2024
1,AR,3422,5,,XM,1220,13795,0,795,1,X,11,2024
1,AR,34XX,3,,XC,1220,12221,933,772,1,X,11,2024
1,AR,3501,3,,XA,1220,30259,459,666,1,X,11,2024
1,AR,3501,5,,XM,1220,2856,0,311,1,X,11,2024
1,AR,3501,5,,XM,1220,9115,0,405,2,X,11,2024
1,AR,35XX,3,,XA,1220,7771,35,344,1,X,11,2024
1,AR,3604,6,,XA,1220,1759155,0,70855,1,X,11,2024
1,AR,3604,6,,XC,1220,84882,0,2955,1,X,11,2024
1,AR,3604,6,,XM,1220,2406302,0,94925,1,X,11,2024
1,AR,3604,6,,XS,1220,20993,0,412,1,X,11,2024
1,AR,3801,5,,XO,1220,26428303,0,579331,1,X,11,2024
1,AR,3801,5,,XO,1220,2097338,0,36422,2,X,11,2024
1,AR,3801,5,,XQ,1220,64238,0,1341,1,X,11,2024
1,AR,3801,6,,XO,1220,1427040,0,26480,1,X,11,2024
1,AR,3801,6,,XQ,1220,3721558,0,55594,1,X,11,2024
1,AR,3802,5,,XB,1220,4172,0,505,1,X,11,2024
1,AR,3802,5,,XM,1220,4557,0,286,1,X,11,2024
1,AR,3802,5,,XO,1220,29866525,0,678440,1,X,11,2024
1,AR,3802,5,,XO,1220,2202110,0,43712,2,X,11,2024
1,AR,3802,5,,XQ,1220,450492,0,1593,1,X,11,2024
1,AR,3802,6,,XA,1220,116878,0,4743,1,X,11,2024
1,AR,3802,6,,XB,1220,146967,0,9660,1,X,11,2024
1,AR,3802,6,,XC,1220,318097,0,4141,1,X,11,2024
1,AR,3802,6,,XN,1220,272111,0,12880,1,X,11,2024
1,AR,3802,6,,XO,1220,5402297,0,102917,1,X,11,2024
1,AR,3802,6,,XQ,1220,346004,0,3831,1,X,11,2024
1,AR,3803,5,,XO,1220,16208,0,318,2,X,11,2024
1,AR,38XX,3,,XO,1220,118374,19460,2113,1,X,11,2024
1,AR,38XX,3,,XQ,1220,71487,94,273,1,X,11,2024
1,AR,4101,3,,XO,1220,34329,2074,641,1,X,11,2024
1,AR,4101,3,,XQ,1220,18806,286,771,1,X,11,2024
1,AR,4101,3,,XQ,1220,3909,23,243,2,X,11,2024
1,AR,4101,8,,XO,1220,1378091,0,46987,1,X,11,2024
1,AR,41XX,3,XX,,2010,4677,5,0,1,0,11,2024
1,AR,41XX,3,XX,,2010,218610,7646,0,2,0,11,2024
1,AR,70XX,8,,XA,1220,2722,0,53,1,X,11,2024
1,AR,70XX,8,,XA,1220,351,0,0,2,X,11,2024
1,AR,70XX,8,,XC,1220,72,0,1,1,X,11,2024
1,AR,70XX,8,,XC,1220,675,0,10,2,X,11,2024
1,AR,70XX,8,,XM,1220,23,0,0,1,X,11,2024
1,AR,70XX,8,,XO,1220,5191,0,90,1,X,11,2024
1,AR,70XX,8,,XO,1220,5083,0,152,2,X,11,2024
1,AR,70XX,8,,XQ,1220,36818,0,417,1,X,11,2024
1,AR,70XX,8,,XQ,1220,6477,0,164,2,X,11,2024
1,AZ,0105,5,,XB,1220,6179,0,234,2,X,11,2024
1,AZ,0115,5,,XB,1220,71006,0,955,1,X,11,2024
1,AZ,0115,5,,XB,1220,120897,0,1518,2,X,11,2024
1,AZ,0121,5,,XO,1220,25752,0,457,1,X,11,2024
1,AZ,01XX,3,,XC,1220,16826,18,124,1,X,11,2024
1,AZ,0206,5,,XC,1220,9905,0,127,2,X,11,2024
1,AZ,0206,5,,XO,1220,3060,0,171,1,X,11,2024
1,AZ,0212,5,,XQ,1220,984013,0,442,1,X,11,2024
1,AZ,0701,5,,XO,1220,56701,0,1890,1,X,11,2024
1,AZ,0701,5,,XO,1220,415174,0,9099,2,X,11,2024
1,AZ,0704,5,,XO,1220,6371,0,125,1,X,11,2024
1,AZ,0704,5,,XO,1220,4053,0,79,2,X,11,2024
1,AZ,0708,5,,XO,1220,22308,0,504,1,X,11,2024
1,AZ,0708,5,,XO,1220,388308,0,5776,2,X,11,2024
1,AZ,0708,5,,XQ,1220,20500,0,402,2,X,11,2024
1,AZ,0712,5,,XA,1220,133169,0,4486,1,X,11,2024
1,AZ,0712,5,,XA,1220,175038,0,4408,2,X,11,2024
1,AZ,0712,5,,XB,1220,8093,0,226,2,X,11,2024
1,AZ,0712,5,,XC,1220,2852,0,240,1,X,11,2024
1,AZ,0712,5,,XC,1220,200451,0,4960,2,X,11,2024
1,AZ,0712,5,,XO,1220,14894,0,266,1,X,11,2024
1,AZ,0712,5,,XO,1220,48559,0,3592,2,X,11,2024
1,AZ,0712,5,,XQ,1220,411002,0,10787,1,X,11,2024
1,AZ,0712,5,,XQ,1220,349339,0,6686,2,X,11,2024
1,AZ,07XX,3,,XA,1220,8662,3,106,2,X,11,2024
1,AZ,07XX,3,,XC,1220,3104,11,128,1,X,11,2024
1,AZ,07XX,3,,XC,1220,18956,3,128,2,X,11,2024
1,AZ,07XX,3,,XM,1220,2905,2,128,2,X,11,2024
1,AZ,07XX,3,,XO,1220,72338,160,829,2,X,11,2024
1,AZ,07XX,3,,XQ,1220,203035,664,5818,1,X,11,2024
1,AZ,07XX,3,,XQ,1220,209065,436,5836,2,X,11,2024
1,AZ,0901,5,,XO,1220,21009879,0,11442,1,X,11,2024
1,AZ,0901,5,,XO,1220,590030,0,8837,2,X,11,2024
1,AZ,0901,6,,XO,1220,45798,0,453,1,X,11,2024
1,AZ,0901,6,,XQ,1220,91596,0,906,1,X,11,2024
1,AZ,0901,8,,XO,1220,5696,0,71,1,X,11,2024
1,AZ,09XX,3,,XC,1220,31377,122,615,1,X,11,2024
1,AZ,09XX,3,,XO,1220,389122,201,5462,1,X,11,2024
1,AZ,09XX,3,,XO,1220,323978,606,4621,2,X,11,2024
1,AZ,09XX,3,,XQ,1220,700416,452,1101,1,X,11,2024
1,AZ,09XX,3,,XQ,1220,571123,474,1061,2,X,11,2024
1,AZ,11XX,3,,XO,1220,44134,100,203,1,X,11,2024
1,AZ,17XX,3,XX,,2010,10626,1,0,1,0,11,2024
1,AZ,18XX,1,XX,,2010,26374,3057,0,1,1,11,2024
1,AZ,2006,3,,XM,1220,342158,181,436,1,X,11,2024
1,AZ,2006,3,,XM,1220,126478,394,305,2,X,11,2024
1,AZ,20XX,3,,XA,1220,2878549,14161,32481,1,X,11,2024
1,AZ,20XX,3,,XA,1220,1745410,2622,6799,2,X,11,2024
1,AZ,20XX,3,,XC,1220,1317401,3280,6533,1,X,11,2024
1,AZ,20XX,3,,XC,1220,1628820,2834,5580,2,X,11,2024
1,AZ,20XX,3,,XM,1220,150296,503,715,1,X,11,2024
1,AZ,20XX,3,,XM,1220,46641,218,617,2,X,11,2024
1,AZ,20XX,3,,XO,1220,2168935,16052,16907,1,X,11,2024
1,AZ,20XX,3,,XO,1220,4395662,5330,10564,2,X,11,2024
1,AZ,20XX,3,,XQ,1220,15180250,53672,52255,1,X,11,2024
1,AZ,20XX,3,,XQ,1220,8799982,19084,34654,2,X,11,2024
1,AZ,20XX,3,XX,,2010,2368547,11966,0,1,0,11,2024
1,AZ,20XX,3,XX,,2010,1888590,23930,0,2,0,11,2024
1,AZ,20XX,8,,XA,1220,30583,0,78,1,X,11,2024
1,AZ,20XX,8,,XC,1220,39711,0,301,1,X,11,2024
1,AZ,20XX,8,,XM,1220,6351,0,71,1,X,11,2024
1,AZ,20XX,8,,XQ,1220,1524994,0,3716,1,X,11,2024
1,AZ,20XX,8,NL,,2010,13597,0,0,1,X,11,2024
1,AZ,20XX,8,QT,,2010,133280,0,0,1,X,11,2024
1,AZ,2301,5,JA,,2010,7978,0,0,2,0,11,2024
1,AZ,2301,5,MX,,2010,16533,0,0,1,0,11,2024
1,AZ,2301,5,TM,,2010,4072400,0,0,1,0,11,2024
1,AZ,2301,5,TM,,2010,1195447,0,0,2,0,11,2024
1,AZ,2303,5,DG,,2010,1522151,0,0,1,0,11,2024
1,AZ,2303,5,DG,,2010,864619,0,0,2,0,11,2024
1,AZ,2303,5,HG,,2010,21120,0,0,1,0,11,2024
1,AZ,2303,5,NL,,2010,2744,0,0,1,0,11,2024
1,AZ,2303,6,DF,,2010,151501,0,0,1,0,11,2024
1,AZ,2303,6,HG,,2010,985612,0,0,1,0,11,2024
1,AZ,2303,8,TM,,2010,16066,0,0,1,X,11,2024
1,AZ,2304,3,XX,,2010,19734,32,0,1,0,11,2024
1,AZ,2304,5,AG,,2010,1389926,0,0,1,0,11,2024
1,AZ,2304,5,AG,,2010,11070,0,0,2,0,11,2024
1,AZ,2304,5,CH,,2010,14560,0,0,2,0,11,2024
1,AZ,2304,5,CM,,2010,722510,0,0,1,0,11,2024
1,AZ,2304,5,CM,,2010,22121,0,0,2,0,11,2024
1,AZ,2304,5,CO,,2010,677425,0,0,1,0,11,2024
1,AZ,2304,5,CO,,2010,56885,0,0,1,1,11,2024
1,AZ,2304,5,CO,,2010,366185,0,0,2,0,11,2024
1,AZ,2304,5,CS,,2010,32740,0,0,1,0,11,2024
1,AZ,2304,5,DF,,2010,870839,0,0,1,0,11,2024
1,AZ,2304,5,DF,,2010,48443,0,0,2,0,11,2024
1,AZ,2304,5,DG,,2010,24257,0,0,1,0,11,2024
1,AZ,2304,5,DG,,2010,2750,0,0,2,0,11,2024
1,AZ,2304,5,GT,,2010,367857,0,0,1,0,11,2024
1,AZ,2304,5,GT,,2010,479377,0,0,2,0,11,2024
1,AZ,2304,5,JA,,2010,2230053,0,0,1,0,11,2024
1,AZ,2304,5,JA,,2010,2861653,0,0,2,0,11,2024
1,AZ,2304,5,MI,,2010,53563,0,0,1,0,11,2024
1,AZ,2304,5,MI,,2010,10388,0,0,2,0,11,2024
1,AZ,2304,5,MX,,2010,7689679,0,0,1,0,11,2024
1,AZ,2304,5,MX,,2010,4371532,0,0,2,0,11,2024
1,AZ,2304,5,NL,,2010,3663889,0,0,1,0,11,2024
1,AZ,2304,5,NL,,2010,142665,0,0,1,1,11,2024
1,AZ,2304,5,NL,,2010,138252867,0,0,2,0,11,2024
1,AZ,2304,5,OT,,2010,671172,0,0,1,0,11,2024
1,AZ,2304,5,OT,,2010,863634,0,0,2,0,11,2024
1,AZ,2304,5,PU,,2010,427612,0,0,1,0,11,2024
1,AZ,2304,5,PU,,2010,243961,0,0,2,0,11,2024
1,AZ,2304,5,QT,,2010,546569,0,0,1,0,11,2024
1,AZ,2304,5,QT,,2010,74985,0,0,2,0,11,2024
1,AZ,2304,5,SI,,2010,179545,0,0,2,0,11,2024
1,AZ,2304,5,SL,,2010,394762,0,0,1,0,11,2024
1,AZ,2304,5,SL,,2010,49578,0,0,2,0,11,2024
1,AZ,2304,5,SO,,2010,87958,0,0,1,0,11,2024
1,AZ,2304,5,SO,,2010,118965,0,0,2,0,11,2024
1,AZ,2304,5,TL,,2010,2819,0,0,2,0,11,2024
1,AZ,2304,5,TM,,2010,4000,0,0,1,0,11,2024
1,AZ,2304,5,YU,,2010,741554,0,0,1,0,11,2024
1,AZ,2304,5,YU,,2010,568846,0,0,2,0,11,2024
1,AZ,2304,5,ZA,,2010,41815,0,0,2,0,11,2024
1,AZ,2304,6,NL,,2010,1306356,0,0,1,0,11,2024
1,AZ,2304,6,QT,,2010,13108,0,0,1,0,11,2024
1,AZ,2304,8,AG,,2010,414060,0,0,1,X,11,2024
1,AZ,2304,8,DF,,2010,135935,0,0,1,X,11,2024
1,AZ,2304,8,GT,,2010,46507,0,0,1,X,11,2024
1,AZ,2304,8,HG,,2010,3000,0,0,1,X,11,2024
1,AZ,2304,8,JA,,2010,124528,0,0,1,X,11,2024
1,AZ,2304,8,MX,,2010,4000,0,0,1,X,11,2024
1,AZ,2304,8,NL,,2010,180125,0,0,1,X,11,2024
1,AZ,2304,8,PU,,2010,5078,0,0,1,X,11,2024
1,AZ,2304,8,QT,,2010,198212,0,0,1,X,11,2024
1,AZ,2304,8,TM,,2010,12716,0,0,1,X,11,2024
1,AZ,2304,8,VE,,2010,5000,0,0,1,X,11,2024
1,AZ,2305,5,CO,,2010,35555,0,0,1,0,11,2024
1,AZ,2305,5,CO,,2010,38837,0,0,2,0,11,2024
1,AZ,2305,5,NL,,2010,10881,0,0,2,0,11,2024
1,AZ,2305,5,TM,,2010,122839,0,0,1,0,11,2024
1,AZ,2305,5,TM,,2010,331501,0,0,2,0,11,2024
1,AZ,2305,8,TM,,2010,56450,0,0,1,X,11,2024
1,AZ,2307,5,TM,,2010,40764,0,0,1,0,11,2024
1,AZ,2401,5,CH,,2010,23884468,0,0,1,0,11,2024
1,AZ,2401,5,CH,,2010,7350683,0,0,2,0,11,2024
1,AZ,2401,5,DG,,2010,236848,0,0,1,0,11,2024
1,AZ,2401,5,DG,,2010,48345,0,0,2,0,11,2024
1,AZ,2401,5,MX,,2010,30097,0,0,1,0,11,2024
1,AZ,2401,5,NL,,2010,85288,0,0,1,0,11,2024
1,AZ,2401,5,NL,,2010,48109,0,0,2,0,11,2024
1,AZ,2401,5,QT,,2010,6778,0,0,1,0,11,2024
1,AZ,2401,5,SO,,2010,28090,0,0,1,0,11,2024
1,AZ,2402,5,BC,,2010,141556,0,0,1,0,11,2024
1,AZ,2402,5,CH,,2010,1262509,0,0,1,0,11,2024
1,AZ,2402,5,CH,,2010,71208,0,0,2,0,11,2024
1,AZ,2402,5,CO,,2010,5123,0,0,1,0,11,2024
1,AZ,2402,5,DF,,2010,10767,0,0,1,0,11,2024
1,AZ,2402,5,DF,,2010,162125,0,0,2,0,11,2024
1,AZ,2402,5,DG,,2010,79255,0,0,1,0,11,2024
1,AZ,2402,5,DG,,2010,10787,0,0,2,0,11,2024
1,AZ,2402,5,JA,,2010,4380,0,0,1,0,11,2024
1,AZ,2402,5,JA,,2010,7250,0,0,2,0,11,2024
1,AZ,2402,5,MX,,2010,1002566,0,0,1,0,11,2024
1,AZ,2402,5,OT,,2010,214569,0,0,1,0,11,2024
1,AZ,2402,5,OT,,2010,199601,0,0,2,0,11,2024
1,AZ,2403,5,DG,,2010,3500,0,0,1,0,11,2024
1,AZ,2404,8,AG,,2010,11049,0,0,2,X,11,2024
1,AZ,2404,8,CH,,2010,273336,0,0,1,X,11,2024
1,AZ,2404,8,CH,,2010,15737,0,0,2,X,11,2024
1,AZ,2404,8,CO,,2010,4075,0,0,1,X,11,2024
1,AZ,2404,8,SI,,2010,2589,0,0,1,X,11,2024
1,AZ,2408,5,CH,,2010,160981,0,0,1,0,11,2024
1,AZ,2408,5,CH,,2010,68588,0,0,2,0,11,2024
1,AZ,2503,5,BC,,2010,40748,0,0,1,0,11,2024
1,AZ,2503,5,CH,,2010,50000,0,0,1,1,11,2024
1,AZ,2503,5,OT,,2010,1409281,0,0,1,0,11,2024
1,AZ,2503,6,SI,,2010,308000,0,0,1,1,11,2024
1,AZ,2503,8,BC,,2010,44955,0,0,1,X,11,2024
1,AZ,2505,5,BC,,2010,438329,0,0,1,0,11,2024
1,AZ,2505,5,BC,,2010,122474,0,0,2,0,11,2024
1,AZ,2505,8,BC,,2010,6530,0,0,1,X,11,2024
1,AZ,2506,5,BC,,2010,10955758,0,0,1,0,11,2024
1,AZ,2506,5,BC,,2010,14041,0,0,1,1,11,2024
1,AZ,2506,5,BC,,2010,5598570,0,0,2,0,11,2024
1,AZ,2506,5,BS,,2010,59921,0,0,1,0,11,2024
1,AZ,2506,5,BS,,2010,13877,0,0,2,0,11,2024
1,AZ,2506,5,CH,,2010,53756,0,0,1,0,11,2024
1,AZ,2506,5,DF,,2010,185606,0,0,1,0,11,2024
1,AZ,2506,5,DF,,2010,5404381,0,0,2,0,11,2024
1,AZ,2506,5,JA,,2010,3007,0,0,1,1,11,2024
1,AZ,2506,5,MX,,2010,76192,0,0,1,0,11,2024
1,AZ,2506,5,NL,,2010,7589,0,0,1,0,11,2024
1,AZ,2506,5,NL,,2010,16770,0,0,2,0,11,2024
1,AZ,2506,5,OT,,2010,21316,0,0,1,0,11,2024
1,AZ,2506,5,QR,,2010,4525,0,0,2,0,11,2024
1,AZ,2506,5,SI,,2010,24783,0,0,1,0,11,2024
1,AZ,2506,5,SI,,2010,13248,0,0,2,0,11,2024
1,AZ,2506,5,SO,,2010,130065,0,0,1,0,11,2024
1,AZ,2506,8,BC,,2010,291831,0,0,1,X,11,2024
1,AZ,2506,8,BC,,2010,132182,0,0,2,X,11,2024
1,AZ,2507,5,BC,,2010,15368638,0,0,1,0,11,2024
1,AZ,2507,5,BC,,2010,5562953,0,0,2,0,11,2024
1,AZ,2507,5,JA,,2010,51305,0,0,1,0,11,2024
1,AZ,2507,5,MX,,2010,7476,0,0,1,0,11,2024
1,AZ,2507,5,NL,,2010,1821517,0,0,1,0,11,2024
1,AZ,2507,5,PU,,2010,55015,0,0,1,0,11,2024
1,AZ,2507,5,SI,,2010,188550,0,0,1,0,11,2024
1,AZ,2507,5,SO,,2010,174304,0,0,1,0,11,2024
1,AZ,2507,5,SO,,2010,59698,0,0,2,0,11,2024
1,AZ,2507,6,SO,,2010,280925,0,0,1,0,11,2024
1,AZ,2507,8,BC,,2010,5614,0,0,1,X,11,2024
1,AZ,2601,5,CH,,2010,12605,0,0,1,0,11,2024
1,AZ,2601,5,DF,,2010,376171,0,0,1,0,11,2024
1,AZ,2601,5,DF,,2010,5382,0,0,2,0,11,2024
1,AZ,2601,5,GT,,2010,13177,0,0,1,0,11,2024
1,AZ,2601,5,GT,,2010,12360,0,0,2,0,11,2024
1,AZ,2601,5,JA,,2010,3808669,0,0,1,0,11,2024
1,AZ,2601,5,NL,,2010,979249,0,0,1,0,11,2024
1,AZ,2601,5,SO,,2010,10202188,0,0,1,0,11,2024
1,AZ,2601,5,SO,,2010,1643726,0,0,2,0,11,2024
1,AZ,2601,7,DF,,2010,2241100,0,0,1,X,11,2024
1,AZ,2601,8,SO,,2010,145699,0,0,1,X,11,2024
1,AZ,2602,8,BC,,2010,17000,0,0,1,X,11,2024
1,AZ,2602,8,JA,,2010,61600,0,0,1,X,11,2024
1,AZ,2602,8,SO,,2010,17500,0,0,1,X,11,2024
1,AZ,2603,5,JA,,2010,132425,0,0,1,0,11,2024
1,AZ,2603,5,MX,,2010,26952,0,0,1,0,11,2024
1,AZ,2603,5,MX,,2010,10784,0,0,2,0,11,2024
1,AZ,2603,5,SO,,2010,1241492,0,0,1,0,11,2024
1,AZ,2603,5,SO,,2010,131370,0,0,2,0,11,2024
1,AZ,2604,3,XX,,2010,41620,50,0,2,0,11,2024
1,AZ,2604,5,BC,,2010,926615,0,0,1,0,11,2024
1,AZ,2604,5,BC,,2010,886625,0,0,2,0,11,2024
1,AZ,2604,5,BS,,2010,36750,0,0,1,0,11,2024
