TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,2310,44,8,2010,4398,0,0,2,X,01,2025
1,2310,47,5,2010,50207,0,0,1,1,01,2025
1,2310,48,5,2010,9592,0,0,1,0,01,2025
1,2310,62,5,2010,5396,0,0,2,0,01,2025
1,2310,62,8,2010,2727,0,0,1,X,01,2025
1,2310,63,5,2010,89500,0,0,1,0,01,2025
1,2310,68,5,2010,16266,0,0,1,0,01,2025
1,2310,72,5,2010,133880,0,0,1,0,01,2025
1,2310,73,5,2010,173698,0,0,1,0,01,2025
1,2310,76,5,2010,24750,0,0,1,0,01,2025
1,2310,82,5,2010,8895,0,0,1,0,01,2025
1,2310,82,8,2010,4498,0,0,2,X,01,2025
1,2310,83,5,2010,41127,0,0,1,0,01,2025
1,2310,84,5,2010,2306404,0,0,1,0,01,2025
1,2310,84,5,2010,33947,0,0,1,1,01,2025
1,2310,84,5,2010,3367,0,0,2,0,01,2025
1,2310,84,8,2010,13700,0,0,1,X,01,2025
1,2310,84,8,2010,31395,0,0,2,X,01,2025
1,2310,85,5,2010,7408333,0,0,1,0,01,2025
1,2310,85,5,2010,269357,0,0,2,0,01,2025
1,2310,85,8,2010,20473,0,0,1,X,01,2025
1,2310,87,5,2010,640909,0,0,1,0,01,2025
1,2310,87,5,2010,22211,0,0,2,0,01,2025
1,2310,87,8,2010,7500,0,0,1,X,01,2025
1,2310,88,8,2010,7849,0,0,1,X,01,2025
1,2310,89,5,2010,176912,0,0,1,0,01,2025
1,2310,90,5,2010,68098,0,0,1,0,01,2025
1,2310,90,8,2010,2650,0,0,1,X,01,2025
1,2310,90,8,2010,3500,0,0,2,X,01,2025
1,2310,95,5,2010,418815,0,0,1,0,01,2025
1,2310,95,5,2010,4585,0,0,2,0,01,2025
1,2310,96,5,2010,3538,0,0,1,0,01,2025
1,2383,39,3,2010,7344,164,0,1,0,01,2025
1,2401,02,5,2010,15748450,0,0,1,0,01,2025
1,2401,04,5,2010,54420808,0,0,1,0,01,2025
1,2401,04,5,2010,1870514,0,0,1,1,01,2025
1,2401,05,5,2010,1346924,0,0,1,0,01,2025
1,2401,05,5,2010,8429,0,0,1,1,01,2025
1,2401,06,5,2010,12441,0,0,2,0,01,2025
1,2401,07,5,2010,2554221,0,0,1,0,01,2025
1,2401,07,5,2010,46750,0,0,1,1,01,2025
1,2401,07,5,2010,91137,0,0,2,0,01,2025
1,2401,08,5,2010,8899796,0,0,1,0,01,2025
1,2401,08,5,2010,1684182,0,0,2,0,01,2025
1,2401,09,5,2010,232055,0,0,1,0,01,2025
1,2401,10,5,2010,677319,0,0,1,0,01,2025
1,2401,11,5,2010,988987,0,0,1,0,01,2025
1,2401,12,5,2010,149792,0,0,1,0,01,2025
1,2401,12,5,2010,83925,0,0,2,0,01,2025
1,2401,13,5,2010,128093,0,0,1,0,01,2025
1,2401,14,5,2010,117990,0,0,1,0,01,2025
1,2401,15,5,2010,884209,0,0,1,0,01,2025
1,2401,15,5,2010,62987,0,0,2,0,01,2025
1,2401,16,5,2010,1552377,0,0,1,0,01,2025
1,2401,17,5,2010,473802,0,0,1,0,01,2025
1,2401,17,5,2010,900277,0,0,2,0,01,2025
1,2401,18,5,2010,20350,0,0,1,0,01,2025
1,2401,19,5,2010,298289,0,0,1,0,01,2025
1,2401,20,5,2010,1253753,0,0,1,0,01,2025
1,2401,20,5,2010,359118,0,0,2,0,01,2025
1,2401,21,5,2010,2967197,0,0,1,0,01,2025
1,2401,21,5,2010,66045,0,0,1,1,01,2025
1,2401,21,5,2010,20601,0,0,2,0,01,2025
1,2401,22,5,2010,105659,0,0,1,0,01,2025
1,2401,22,5,2010,47236,0,0,1,1,01,2025
1,2401,23,5,2010,557935,0,0,1,0,01,2025
1,2401,25,5,2010,313067,0,0,1,0,01,2025
1,2401,25,5,2010,20034,0,0,1,1,01,2025
1,2401,25,5,2010,73303,0,0,2,0,01,2025
1,2401,26,5,2010,207342,0,0,1,0,01,2025
1,2401,26,5,2010,494640,0,0,2,0,01,2025
1,2401,27,5,2010,48632365,0,0,1,0,01,2025
1,2401,27,5,2010,2324075,0,0,1,1,01,2025
1,2401,27,5,2010,10563,0,0,2,0,01,2025
1,2401,27,5,2010,5901368,0,0,2,1,01,2025
1,2401,28,5,2010,1957223,0,0,1,0,01,2025
1,2401,28,5,2010,65766,0,0,1,1,01,2025
1,2401,28,5,2010,612483,0,0,2,0,01,2025
1,2401,29,5,2010,1980600,0,0,1,0,01,2025
1,2401,29,5,2010,334574,0,0,2,0,01,2025
1,2401,30,5,2010,13958921,0,0,1,0,01,2025
1,2401,30,5,2010,4185288,0,0,2,0,01,2025
1,2401,31,5,2010,39820,0,0,1,0,01,2025
1,2401,32,5,2010,5170441,0,0,1,0,01,2025
1,2401,32,5,2010,3674,0,0,1,1,01,2025
1,2401,32,5,2010,220121,0,0,2,0,01,2025
1,2401,33,5,2010,1451248,0,0,1,0,01,2025
1,2401,33,5,2010,1159829,0,0,1,1,01,2025
1,2401,33,5,2010,13892,0,0,2,0,01,2025
1,2401,34,5,2010,2341254,0,0,1,0,01,2025
1,2401,34,5,2010,135115,0,0,2,0,01,2025
1,2401,35,5,2010,2652521,0,0,1,0,01,2025
1,2401,35,5,2010,13035,0,0,1,1,01,2025
1,2401,35,5,2010,894377,0,0,2,0,01,2025
1,2401,37,5,2010,1744546,0,0,1,0,01,2025
1,2401,37,5,2010,71370,0,0,2,0,01,2025
1,2401,38,5,2010,12680408,0,0,1,0,01,2025
1,2401,38,5,2010,9820,0,0,1,1,01,2025
1,2401,38,5,2010,1319131,0,0,2,0,01,2025
1,2401,39,5,2010,137053593,0,0,1,0,01,2025
1,2401,39,5,2010,1508616,0,0,1,1,01,2025
1,2401,39,5,2010,34753736,0,0,2,0,01,2025
1,2401,40,5,2010,11930806,0,0,1,0,01,2025
1,2401,40,5,2010,334507,0,0,1,1,01,2025
1,2401,40,5,2010,5277031,0,0,2,0,01,2025
1,2401,40,5,2010,4020,0,0,2,1,01,2025
1,2401,41,5,2010,127945,0,0,1,0,01,2025
1,2401,41,5,2010,1035445,0,0,2,0,01,2025
1,2401,42,5,2010,108091,0,0,1,0,01,2025
1,2401,42,5,2010,3725,0,0,1,1,01,2025
1,2401,42,5,2010,620869,0,0,2,0,01,2025
1,2401,44,5,2010,7266830,0,0,1,0,01,2025
1,2401,44,5,2010,4042987,0,0,2,0,01,2025
1,2401,44,8,2010,2900,0,0,1,X,01,2025
1,2401,45,5,2010,2640,0,0,1,0,01,2025
1,2401,46,5,2010,16184,0,0,2,0,01,2025
1,2401,47,5,2010,2054546,0,0,1,0,01,2025
1,2401,48,5,2010,29760366,0,0,1,0,01,2025
1,2401,48,5,2010,249115,0,0,1,1,01,2025
1,2401,48,5,2010,4773522,0,0,2,0,01,2025
1,2401,49,5,2010,4028013,0,0,1,0,01,2025
1,2401,49,5,2010,5611,0,0,1,1,01,2025
1,2401,49,5,2010,176688,0,0,2,0,01,2025
1,2401,51,5,2010,17475,0,0,1,0,01,2025
1,2401,52,5,2010,41926,0,0,1,0,01,2025
1,2401,52,5,2010,38214,0,0,2,0,01,2025
1,2401,53,5,2010,3871,0,0,1,0,01,2025
1,2401,53,5,2010,2582,0,0,2,0,01,2025
1,2401,54,5,2010,9911662,0,0,1,0,01,2025
1,2401,54,5,2010,1540725,0,0,2,0,01,2025
1,2401,55,5,2010,621726,0,0,1,0,01,2025
1,2401,55,5,2010,356145,0,0,2,0,01,2025
1,2401,56,5,2010,14018679,0,0,1,0,01,2025
1,2401,56,5,2010,10624,0,0,1,1,01,2025
1,2401,56,5,2010,4657250,0,0,2,0,01,2025
1,2401,57,5,2010,26646,0,0,1,0,01,2025
1,2401,57,5,2010,36867,0,0,2,0,01,2025
1,2401,58,5,2010,3226295,0,0,1,0,01,2025
1,2401,58,5,2010,2031206,0,0,2,0,01,2025
1,2401,59,5,2010,11770276,0,0,1,0,01,2025
1,2401,59,5,2010,4180472,0,0,2,0,01,2025
1,2401,60,5,2010,2014948,0,0,1,0,01,2025
1,2401,60,5,2010,136017,0,0,1,1,01,2025
1,2401,60,5,2010,213922,0,0,2,0,01,2025
1,2401,61,5,2010,212171,0,0,1,0,01,2025
1,2401,61,5,2010,26281,0,0,1,1,01,2025
1,2401,61,5,2010,1501448,0,0,2,0,01,2025
1,2401,62,5,2010,145450,0,0,1,0,01,2025
1,2401,62,5,2010,2036225,0,0,1,1,01,2025
1,2401,62,5,2010,4340479,0,0,2,0,01,2025
1,2401,63,5,2010,7953479,0,0,1,0,01,2025
1,2401,63,5,2010,83301,0,0,1,1,01,2025
1,2401,63,5,2010,8339385,0,0,2,0,01,2025
1,2401,64,5,2010,72508,0,0,1,0,01,2025
1,2401,64,5,2010,685549,0,0,1,1,01,2025
1,2401,65,5,2010,33180,0,0,1,0,01,2025
1,2401,65,5,2010,760363,0,0,1,1,01,2025
1,2401,65,5,2010,337770,0,0,2,0,01,2025
1,2401,68,5,2010,2684968,0,0,1,0,01,2025
1,2401,68,5,2010,75600,0,0,1,1,01,2025
1,2401,68,5,2010,417871,0,0,2,0,01,2025
1,2401,69,5,2010,1476146,0,0,1,0,01,2025
1,2401,69,5,2010,73383,0,0,2,0,01,2025
1,2401,70,5,2010,3648920,0,0,1,0,01,2025
1,2401,70,5,2010,18758,0,0,1,1,01,2025
1,2401,70,5,2010,1845727,0,0,2,0,01,2025
1,2401,71,5,2010,378167,0,0,1,0,01,2025
1,2401,71,5,2010,237042,0,0,2,0,01,2025
1,2401,72,5,2010,10416075,0,0,1,0,01,2025
1,2401,72,5,2010,620107,0,0,1,1,01,2025
1,2401,72,5,2010,874093,0,0,2,0,01,2025
1,2401,73,5,2010,34974962,0,0,1,0,01,2025
1,2401,73,5,2010,103810,0,0,1,1,01,2025
1,2401,73,5,2010,19005178,0,0,2,0,01,2025
1,2401,73,5,2010,24100,0,0,2,1,01,2025
1,2401,74,5,2010,58246033,0,0,1,0,01,2025
1,2401,74,5,2010,1695559,0,0,1,1,01,2025
1,2401,74,5,2010,1041134,0,0,2,0,01,2025
1,2401,75,5,2010,2387118,0,0,1,0,01,2025
1,2401,75,5,2010,59708,0,0,2,0,01,2025
1,2401,76,5,2010,28487123,0,0,1,0,01,2025
1,2401,76,5,2010,471926,0,0,1,1,01,2025
1,2401,76,5,2010,8989050,0,0,2,0,01,2025
1,2401,76,5,2010,46700,0,0,2,1,01,2025
1,2401,76,8,2010,23449,0,0,2,X,01,2025
1,2401,78,5,2010,7250,0,0,1,0,01,2025
1,2401,78,5,2010,2623,0,0,2,0,01,2025
1,2401,79,5,2010,1497574,0,0,1,0,01,2025
1,2401,79,5,2010,56164,0,0,2,0,01,2025
1,2401,80,5,2010,239531,0,0,1,0,01,2025
1,2401,80,5,2010,31263,0,0,2,0,01,2025
1,2401,81,5,2010,1337462,0,0,1,0,01,2025
1,2401,81,5,2010,67662,0,0,1,1,01,2025
1,2401,81,5,2010,99943,0,0,2,0,01,2025
1,2401,82,5,2010,3188162,0,0,1,0,01,2025
1,2401,82,5,2010,163287,0,0,1,1,01,2025
1,2401,82,5,2010,2000920,0,0,2,0,01,2025
1,2401,82,8,2010,7214,0,0,2,X,01,2025
1,2401,83,5,2010,8229748,0,0,1,0,01,2025
1,2401,83,5,2010,4592,0,0,1,1,01,2025
1,2401,83,5,2010,4152929,0,0,2,0,01,2025
1,2401,84,5,2010,143749195,0,0,1,0,01,2025
1,2401,84,5,2010,1495980,0,0,1,1,01,2025
1,2401,84,5,2010,656626797,0,0,2,0,01,2025
1,2401,84,5,2010,11148,0,0,2,1,01,2025
1,2401,84,8,2010,28619,0,0,1,X,01,2025
1,2401,84,8,2010,26308,0,0,2,X,01,2025
1,2401,85,5,2010,172339147,0,0,1,0,01,2025
1,2401,85,5,2010,7173343,0,0,1,1,01,2025
1,2401,85,5,2010,900332870,0,0,2,0,01,2025
1,2401,85,5,2010,237582,0,0,2,1,01,2025
1,2401,86,5,2010,117045,0,0,1,0,01,2025
1,2401,86,5,2010,78227,0,0,1,1,01,2025
1,2401,86,5,2010,28758,0,0,2,0,01,2025
1,2401,87,5,2010,29532218,0,0,1,0,01,2025
1,2401,87,5,2010,65934,0,0,1,1,01,2025
1,2401,87,5,2010,10690484,0,0,2,0,01,2025
1,2401,87,5,2010,174931,0,0,2,1,01,2025
1,2401,87,8,2010,50210,0,0,1,X,01,2025
1,2401,88,5,2010,8963985,0,0,1,0,01,2025
1,2401,88,5,2010,82009,0,0,1,1,01,2025
1,2401,88,5,2010,3426405,0,0,2,0,01,2025
1,2401,89,5,2010,31162,0,0,1,0,01,2025
1,2401,89,5,2010,155318,0,0,2,0,01,2025
1,2401,90,5,2010,95705911,0,0,1,0,01,2025
1,2401,90,5,2010,204140,0,0,1,1,01,2025
1,2401,90,5,2010,91113468,0,0,2,0,01,2025
1,2401,90,8,2010,5166,0,0,2,X,01,2025
1,2401,91,5,2010,4995,0,0,1,0,01,2025
1,2401,91,5,2010,25485,0,0,1,1,01,2025
1,2401,94,5,2010,4328274,0,0,1,0,01,2025
1,2401,94,5,2010,104348,0,0,1,1,01,2025
1,2401,94,5,2010,2877397,0,0,2,0,01,2025
1,2401,94,8,2010,18820,0,0,1,X,01,2025
1,2401,94,8,2010,4761,0,0,2,X,01,2025
1,2401,95,5,2010,5651522,0,0,1,0,01,2025
1,2401,95,5,2010,1528080,0,0,1,1,01,2025
1,2401,95,5,2010,725148,0,0,2,0,01,2025
1,2401,96,5,2010,1146438,0,0,1,0,01,2025
1,2401,96,5,2010,387203,0,0,2,0,01,2025
1,2401,97,5,2010,3560,0,0,2,0,01,2025
1,2401,98,5,2010,36209,0,0,1,0,01,2025
1,2402,01,5,2010,34999,0,0,1,0,01,2025
1,2402,02,5,2010,9461041,0,0,1,0,01,2025
1,2402,02,5,2010,1759433,0,0,1,1,01,2025
1,2402,02,8,2010,116360,0,0,1,X,01,2025
1,2402,03,8,2010,4469,0,0,2,X,01,2025
1,2402,04,5,2010,11054986,0,0,1,0,01,2025
1,2402,04,5,2010,13481603,0,0,1,1,01,2025
1,2402,04,6,2010,690597,0,0,1,0,01,2025
1,2402,04,8,2010,13376,0,0,1,X,01,2025
1,2402,05,5,2010,1549735,0,0,1,0,01,2025
1,2402,05,5,2010,101508,0,0,1,1,01,2025
1,2402,07,5,2010,1039419,0,0,1,0,01,2025
1,2402,07,5,2010,3222,0,0,1,1,01,2025
1,2402,07,6,2010,213581,0,0,1,0,01,2025
1,2402,07,8,2010,10430,0,0,1,X,01,2025
1,2402,08,5,2010,2446535,0,0,1,0,01,2025
1,2402,08,6,2010,74112,0,0,1,1,01,2025
1,2402,09,5,2010,53276,0,0,1,0,01,2025
1,2402,09,5,2010,3064,0,0,2,0,01,2025
1,2402,09,8,2010,6952,0,0,1,X,01,2025
1,2402,09,8,2010,2647,0,0,2,X,01,2025
1,2402,10,5,2010,11353,0,0,1,0,01,2025
1,2402,10,5,2010,48646,0,0,1,1,01,2025
1,2402,10,6,2010,53305045,0,0,1,0,01,2025
1,2402,11,5,2010,48992,0,0,1,0,01,2025
1,2402,11,5,2010,8783,0,0,1,1,01,2025
1,2402,11,6,2010,838040,0,0,1,0,01,2025
1,2402,12,5,2010,187688,0,0,1,0,01,2025
1,2402,12,5,2010,3103,0,0,2,0,01,2025
1,2402,12,6,2010,33754386,0,0,1,0,01,2025
1,2402,12,8,2010,22894,0,0,1,X,01,2025
1,2402,14,5,2010,3651,0,0,1,0,01,2025
1,2402,15,5,2010,241036,0,0,1,0,01,2025
1,2402,15,5,2010,187924,0,0,1,1,01,2025
1,2402,15,5,2010,22140,0,0,2,0,01,2025
1,2402,15,6,2010,8975811,0,0,1,0,01,2025
1,2402,15,6,2010,789460,0,0,2,0,01,2025
1,2402,15,8,2010,42186,0,0,1,X,01,2025
1,2402,16,5,2010,172546,0,0,1,0,01,2025
1,2402,16,8,2010,79179,0,0,1,X,01,2025
1,2402,17,5,2010,400158,0,0,1,0,01,2025
1,2402,17,5,2010,41469,0,0,1,1,01,2025
1,2402,17,5,2010,71543,0,0,2,0,01,2025
1,2402,17,6,2010,9690569,0,0,1,0,01,2025
1,2402,17,8,2010,25986,0,0,1,X,01,2025
1,2402,18,5,2010,231933,0,0,1,0,01,2025
1,2402,18,5,2010,17310,0,0,2,0,01,2025
1,2402,18,8,2010,23448,0,0,1,X,01,2025
1,2402,19,5,2010,4217845,0,0,1,0,01,2025
1,2402,19,5,2010,4847,0,0,1,1,01,2025
1,2402,19,8,2010,68993,0,0,1,X,01,2025
1,2402,19,8,2010,5058,0,0,2,X,01,2025
1,2402,20,5,2010,1073631,0,0,1,0,01,2025
1,2402,20,5,2010,337781,0,0,2,0,01,2025
1,2402,20,6,2010,2031926,0,0,1,0,01,2025
1,2402,20,6,2010,1769493,0,0,1,1,01,2025
1,2402,20,8,2010,95019,0,0,1,X,01,2025
1,2402,21,5,2010,1902915,0,0,1,0,01,2025
1,2402,21,5,2010,220516,0,0,1,1,01,2025
1,2402,21,5,2010,28818,0,0,2,0,01,2025
1,2402,21,6,2010,103942,0,0,1,0,01,2025
1,2402,21,8,2010,57459,0,0,1,X,01,2025
1,2402,22,5,2010,392083,0,0,1,0,01,2025
1,2402,22,5,2010,246300,0,0,1,1,01,2025
1,2402,22,8,2010,23940,0,0,1,X,01,2025
1,2402,23,5,2010,561446,0,0,1,0,01,2025
1,2402,23,5,2010,1377317,0,0,1,1,01,2025
1,2402,23,6,2010,46668732,0,0,1,0,01,2025
1,2402,24,8,2010,308463,0,0,1,X,01,2025
1,2402,25,5,2010,188824,0,0,1,0,01,2025
1,2402,25,6,2010,13291,0,0,1,0,01,2025
1,2402,27,5,2010,7075385,0,0,1,0,01,2025
1,2402,27,5,2010,25815773,0,0,1,1,01,2025
1,2402,27,5,2010,62111,0,0,2,0,01,2025
1,2402,27,6,2010,717647,0,0,1,0,01,2025
1,2402,27,7,2010,279282375,0,0,1,X,01,2025
1,2402,28,5,2010,457302,0,0,1,0,01,2025
1,2402,28,5,2010,17000,0,0,1,1,01,2025
1,2402,28,5,2010,52549,0,0,2,0,01,2025
1,2402,28,6,2010,8354147,0,0,1,0,01,2025
1,2402,28,6,2010,1280128,0,0,1,1,01,2025
1,2402,28,8,2010,32995,0,0,1,X,01,2025
1,2402,29,5,2010,553411,0,0,1,0,01,2025
1,2402,29,5,2010,52250,0,0,1,1,01,2025
1,2402,29,5,2010,99235,0,0,2,0,01,2025
1,2402,30,5,2010,318729,0,0,1,0,01,2025
1,2402,30,5,2010,41480,0,0,2,0,01,2025
1,2402,31,6,2010,6552083,0,0,1,0,01,2025
1,2402,32,5,2010,2761235,0,0,1,0,01,2025
1,2402,32,5,2010,93228,0,0,1,1,01,2025
1,2402,32,5,2010,372987,0,0,2,0,01,2025
1,2402,32,5,2010,86486,0,0,2,1,01,2025
1,2402,32,6,2010,12153,0,0,1,0,01,2025
1,2402,32,6,2010,75574,0,0,2,0,01,2025
1,2402,32,8,2010,68228,0,0,1,X,01,2025
1,2402,33,5,2010,168770,0,0,1,0,01,2025
1,2402,33,5,2010,232732,0,0,1,1,01,2025
1,2402,34,5,2010,1176041,0,0,1,0,01,2025
1,2402,34,5,2010,3267,0,0,1,1,01,2025
1,2402,34,5,2010,151212,0,0,2,0,01,2025
1,2402,35,5,2010,2664420,0,0,1,0,01,2025
1,2402,35,5,2010,139122,0,0,1,1,01,2025
1,2402,35,5,2010,75327,0,0,2,0,01,2025
1,2402,35,6,2010,15911,0,0,1,0,01,2025
1,2402,35,6,2010,14833,0,0,2,0,01,2025
1,2402,37,5,2010,4160,0,0,2,0,01,2025
1,2402,38,5,2010,3386017,0,0,1,0,01,2025
1,2402,38,5,2010,26589,0,0,1,1,01,2025
1,2402,38,5,2010,691364,0,0,2,0,01,2025
1,2402,38,5,2010,3725,0,0,2,1,01,2025
1,2402,38,6,2010,79122,0,0,1,0,01,2025
1,2402,39,3,2010,4300,66,0,1,0,01,2025
1,2402,39,5,2010,46923892,0,0,1,0,01,2025
1,2402,39,5,2010,1043517,0,0,1,1,01,2025
1,2402,39,5,2010,9448320,0,0,2,0,01,2025
1,2402,39,5,2010,3565,0,0,2,1,01,2025
1,2402,39,6,2010,1357848,0,0,1,0,01,2025
1,2402,39,6,2010,38983,0,0,2,0,01,2025
1,2402,39,8,2010,35714,0,0,1,X,01,2025
1,2402,39,8,2010,27719,0,0,2,X,01,2025
1,2402,40,5,2010,4018260,0,0,1,0,01,2025
1,2402,40,5,2010,30761,0,0,1,1,01,2025
1,2402,40,5,2010,768613,0,0,2,0,01,2025
1,2402,40,5,2010,5563,0,0,2,1,01,2025
1,2402,40,6,2010,122619,0,0,1,0,01,2025
1,2402,40,6,2010,42438,0,0,2,0,01,2025
1,2402,40,8,2010,11720,0,0,1,X,01,2025
1,2402,41,5,2010,15088,0,0,1,0,01,2025
1,2402,41,5,2010,9571,0,0,2,0,01,2025
1,2402,42,5,2010,127065,0,0,1,0,01,2025
1,2402,42,5,2010,11045,0,0,1,1,01,2025
1,2402,42,5,2010,57295,0,0,2,0,01,2025
1,2402,43,5,2010,19089,0,0,1,1,01,2025
1,2402,44,5,2010,823204,0,0,1,0,01,2025
1,2402,44,5,2010,21990,0,0,2,0,01,2025
1,2402,44,6,2010,836129,0,0,1,0,01,2025
1,2402,44,6,2010,25920,0,0,1,1,01,2025
1,2402,44,6,2010,308808,0,0,2,0,01,2025
1,2402,47,5,2010,2565936,0,0,1,0,01,2025
1,2402,47,6,2010,1090011,0,0,1,0,01,2025
1,2402,48,5,2010,10767536,0,0,1,0,01,2025
1,2402,48,5,2010,448014,0,0,1,1,01,2025
1,2402,48,5,2010,150911,0,0,2,0,01,2025
1,2402,48,6,2010,326374,0,0,1,0,01,2025
1,2402,48,8,2010,11711,0,0,1,X,01,2025
1,2402,48,8,2010,91706,0,0,2,X,01,2025
1,2402,49,5,2010,884111,0,0,1,0,01,2025
1,2402,49,5,2010,95217,0,0,1,1,01,2025
1,2402,49,5,2010,37443,0,0,2,0,01,2025
1,2402,52,5,2010,96707,0,0,1,0,01,2025
1,2402,54,5,2010,463425,0,0,1,0,01,2025
1,2402,54,5,2010,99197,0,0,2,0,01,2025
1,2402,55,5,2010,2567,0,0,1,0,01,2025
1,2402,55,5,2010,24430,0,0,2,0,01,2025
1,2402,56,5,2010,1209349,0,0,1,0,01,2025
1,2402,56,5,2010,208097,0,0,2,0,01,2025
1,2402,57,5,2010,34476,0,0,1,0,01,2025
1,2402,57,5,2010,5858,0,0,2,0,01,2025
1,2402,58,5,2010,374183,0,0,1,0,01,2025
1,2402,58,5,2010,88450,0,0,2,0,01,2025
1,2402,59,5,2010,1144832,0,0,1,0,01,2025
1,2402,59,5,2010,116894,0,0,1,1,01,2025
1,2402,59,5,2010,229682,0,0,2,0,01,2025
1,2402,60,5,2010,779370,0,0,1,0,01,2025
1,2402,60,5,2010,7182,0,0,1,1,01,2025
1,2402,60,5,2010,5982,0,0,2,0,01,2025
1,2402,61,5,2010,34070,0,0,1,0,01,2025
1,2402,61,5,2010,89653,0,0,1,1,01,2025
1,2402,61,5,2010,284254,0,0,2,0,01,2025
1,2402,62,5,2010,13000,0,0,1,0,01,2025
1,2402,62,5,2010,9158,0,0,1,1,01,2025
1,2402,62,5,2010,288547,0,0,2,0,01,2025
1,2402,63,5,2010,263954,0,0,1,0,01,2025
1,2402,63,5,2010,5009,0,0,1,1,01,2025
1,2402,63,5,2010,137175,0,0,2,0,01,2025
1,2402,64,5,2010,6148,0,0,1,1,01,2025
1,2402,64,5,2010,156979,0,0,2,0,01,2025
1,2402,65,5,2010,199033,0,0,1,0,01,2025
1,2402,65,5,2010,2666,0,0,2,0,01,2025
1,2402,68,5,2010,895688,0,0,1,0,01,2025
1,2402,68,5,2010,28750,0,0,1,1,01,2025
1,2402,68,5,2010,59115,0,0,2,0,01,2025
1,2402,69,5,2010,21805,0,0,1,0,01,2025
1,2402,69,5,2010,18834,0,0,2,0,01,2025
1,2402,70,5,2010,1481878,0,0,1,0,01,2025
1,2402,70,5,2010,38663,0,0,1,1,01,2025
1,2402,70,5,2010,259480,0,0,2,0,01,2025
1,2402,71,5,2010,1032813,0,0,1,0,01,2025
1,2402,71,5,2010,97268,0,0,2,0,01,2025
1,2402,72,5,2010,10158546,0,0,1,0,01,2025
1,2402,72,5,2010,131728,0,0,1,1,01,2025
1,2402,72,5,2010,806652,0,0,2,0,01,2025
1,2402,72,6,2010,3663615,0,0,1,0,01,2025
1,2402,72,6,2010,398342,0,0,1,1,01,2025
1,2402,73,3,2010,243782,8971,0,1,0,01,2025
1,2402,73,3,2010,7210,20,0,2,0,01,2025
1,2402,73,5,2010,14131677,0,0,1,0,01,2025
1,2402,73,5,2010,531126,0,0,1,1,01,2025
1,2402,73,5,2010,2313271,0,0,2,0,01,2025
1,2402,73,6,2010,1297562,0,0,1,0,01,2025
1,2402,73,6,2010,21600,0,0,1,1,01,2025
1,2402,73,6,2010,463863,0,0,2,0,01,2025
1,2402,73,6,2010,8640,0,0,2,1,01,2025
1,2402,73,8,2010,114995,0,0,1,X,01,2025
1,2402,74,5,2010,12102870,0,0,1,0,01,2025
1,2402,74,5,2010,982224,0,0,1,1,01,2025
1,2402,74,5,2010,1065189,0,0,2,0,01,2025
1,2402,75,5,2010,191191,0,0,1,0,01,2025
1,2402,75,5,2010,5352,0,0,2,0,01,2025
1,2402,76,3,2010,40734,60,0,1,0,01,2025
1,2402,76,5,2010,7443100,0,0,1,0,01,2025
1,2402,76,5,2010,32370,0,0,1,1,01,2025
1,2402,76,5,2010,1038202,0,0,2,0,01,2025
1,2402,79,5,2010,85381,0,0,1,0,01,2025
1,2402,79,5,2010,19041,0,0,2,0,01,2025
1,2402,80,5,2010,459306,0,0,1,0,01,2025
1,2402,80,5,2010,4235503,0,0,2,0,01,2025
1,2402,81,3,2010,3856,5,0,1,0,01,2025
1,2402,81,5,2010,69691,0,0,1,0,01,2025
1,2402,81,5,2010,95940,0,0,2,0,01,2025
1,2402,82,5,2010,624098,0,0,1,0,01,2025
1,2402,82,5,2010,42390,0,0,1,1,01,2025
1,2402,82,5,2010,257190,0,0,2,0,01,2025
1,2402,82,8,2010,8281,0,0,1,X,01,2025
1,2402,82,8,2010,8000,0,0,2,X,01,2025
1,2402,83,3,2010,3015,1,0,1,0,01,2025
1,2402,83,5,2010,5963143,0,0,1,0,01,2025
1,2402,83,5,2010,18634,0,0,1,1,01,2025
1,2402,83,5,2010,487187,0,0,2,0,01,2025
1,2402,83,6,2010,65942,0,0,1,0,01,2025
1,2402,83,6,2010,13917,0,0,2,0,01,2025
1,2402,83,8,2010,90443,0,0,2,X,01,2025
1,2402,84,3,2010,313159,773,0,1,0,01,2025
1,2402,84,5,2010,32000148,0,0,1,0,01,2025
1,2402,84,5,2010,2580055,0,0,1,1,01,2025
1,2402,84,5,2010,98585391,0,0,2,0,01,2025
1,2402,84,5,2010,216811,0,0,2,1,01,2025
1,2402,84,6,2010,5143829,0,0,1,0,01,2025
1,2402,84,6,2010,8490924,0,0,2,0,01,2025
1,2402,84,8,2010,351907,0,0,1,X,01,2025
1,2402,84,8,2010,22823,0,0,2,X,01,2025
1,2402,85,3,2010,4244,3,0,1,0,01,2025
1,2402,85,3,2010,38035,675,0,2,0,01,2025
1,2402,85,5,2010,89402976,0,0,1,0,01,2025
1,2402,85,5,2010,495302,0,0,1,1,01,2025
1,2402,85,5,2010,187224765,0,0,2,0,01,2025
1,2402,85,5,2010,72278,0,0,2,1,01,2025
1,2402,85,6,2010,510427,0,0,1,0,01,2025
1,2402,85,6,2010,3263,0,0,1,1,01,2025
